Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Dec 30, 2019",11.79,11.81,11.36,11.44,11.44,"3,245,800",-
"Dec 27, 2019",11.99,11.99,11.61,11.77,11.77,"5,573,000",0.9719626168224299
"Dec 26, 2019",11.94,12.03,11.90,11.97,11.97,"2,975,400",0.9890756302521008
"Dec 24, 2019",11.89,11.99,11.78,11.90,11.90,"1,684,800",1.0067283431455005
"Dec 23, 2019",11.27,12.00,11.22,11.89,11.89,"7,040,000",-
"Dec 20, 2019",11.26,11.39,11.11,11.37,11.37,"7,100,900",1.0457343887423045
"Dec 19, 2019",11.23,11.33,11.05,11.21,11.21,"6,137,700",1.0188172043010753
"Dec 18, 2019",11.15,11.34,11.08,11.24,11.24,"6,237,900",0.9946761313220942
"Dec 17, 2019",11.24,11.27,11.10,11.16,11.16,"4,541,800",-
"Dec 16, 2019",11.05,11.31,11.00,11.27,11.27,"6,240,800",-
"Dec 13, 2019",11.00,11.23,10.98,11.04,11.04,"4,722,000",1.0208333333333335
"Dec 12, 2019",10.85,10.98,10.72,10.96,10.96,"3,644,400",0.9981916817359854
"Dec 11, 2019",11.04,11.10,10.73,10.87,10.87,"4,775,400",0.969053934571176
"Dec 10, 2019",11.14,11.44,11.01,11.06,11.06,"8,323,600",-
"Dec 09, 2019",10.85,11.45,10.81,11.31,11.31,"10,134,600",-
"Dec 06, 2019",10.67,11.21,10.58,10.88,10.88,"20,835,800",1.0395220588235294
"Dec 05, 2019",9.88,10.07,9.85,10.01,10.01,"6,528,500",1.0901803607214429
"Dec 04, 2019",10.11,10.14,9.63,9.85,9.85,"5,926,200",1.0235173824130879
"Dec 03, 2019",9.57,10.00,9.42,9.98,9.98,"6,087,200",-
"Dec 02, 2019",9.92,9.95,9.52,9.78,9.78,"6,098,800",-
"Nov 29, 2019",9.91,9.93,9.67,9.88,9.88,"2,621,400",0.9898785425101213
"Nov 27, 2019",9.80,9.96,9.77,9.95,9.95,"4,080,400",1.0122950819672132
"Nov 26, 2019",9.61,9.86,9.57,9.76,9.76,"4,736,000",-
"Nov 25, 2019",9.44,9.72,9.34,9.60,9.60,"4,175,400",-
"Nov 22, 2019",9.24,9.45,9.19,9.44,9.44,"3,899,400",1.0169491525423728
"Nov 21, 2019",9.44,9.50,9.11,9.15,9.15,"5,116,100",1.057110862262038
"Nov 20, 2019",8.86,9.50,8.79,9.39,9.39,"7,088,200",1.031567080045096
"Nov 19, 2019",8.87,8.97,8.70,8.93,8.93,"3,394,900",-
"Nov 18, 2019",8.75,8.88,8.63,8.87,8.87,"3,226,200",-
"Nov 15, 2019",8.62,8.88,8.56,8.76,8.76,"4,411,600",1.0125570776255708
"Nov 14, 2019",8.45,8.54,8.37,8.54,8.54,"3,056,100",1.0103806228373702
"Nov 13, 2019",8.61,8.64,8.42,8.48,8.48,"2,679,900",0.9771167048054918
"Nov 12, 2019",8.73,8.89,8.65,8.67,8.67,"2,680,500",-
"Nov 11, 2019",8.70,8.78,8.57,8.74,8.74,"1,819,900",-
"Nov 08, 2019",8.62,8.81,8.50,8.75,8.75,"2,228,900",0.9988571428571429
"Nov 07, 2019",8.79,8.85,8.63,8.66,8.66,"2,262,300",0.9820426487093153
"Nov 06, 2019",8.90,8.90,8.60,8.72,8.72,"2,846,600",0.9622222222222222
"Nov 05, 2019",9.01,9.04,8.83,8.91,8.91,"2,972,700",-
"Nov 04, 2019",8.77,9.03,8.68,9.00,9.00,"4,986,000",-
"Nov 01, 2019",8.56,8.70,8.43,8.64,8.64,"3,275,700",1.0416666666666665
"Oct 31, 2019",8.67,8.68,8.32,8.48,8.48,"3,257,200",0.9863013698630138
"Oct 30, 2019",8.74,8.81,8.61,8.67,8.67,"1,971,100",0.9592760180995475
"Oct 29, 2019",8.80,8.91,8.56,8.76,8.76,"2,917,300",-
"Oct 28, 2019",8.97,9.05,8.79,8.84,8.84,"3,577,900",-
"Oct 25, 2019",8.88,8.95,8.79,8.89,8.89,"2,522,300",0.9943757030371203
"Oct 24, 2019",8.89,9.01,8.81,8.91,8.91,"2,286,100",1.0
"Oct 23, 2019",8.90,9.07,8.80,8.85,8.85,"2,598,300",0.9944196428571428
"Oct 22, 2019",8.97,9.08,8.86,8.89,8.89,"2,628,400",-
"Oct 21, 2019",8.76,9.03,8.65,8.96,8.96,"3,153,800",-
"Oct 18, 2019",8.89,8.98,8.51,8.67,8.67,"3,488,100",1.033448673587082
"Oct 17, 2019",8.95,9.00,8.77,8.95,8.95,"3,398,300",0.9841089670828603
"Oct 16, 2019",8.80,8.97,8.64,8.93,8.93,"3,633,800",1.043123543123543
"Oct 15, 2019",8.58,8.91,8.57,8.81,8.81,"3,607,700",-
"Oct 14, 2019",8.48,8.59,8.37,8.58,8.58,"1,896,900",-
"Oct 11, 2019",8.50,8.74,8.49,8.50,8.50,"4,145,300",1.0094117647058825
"Oct 10, 2019",8.55,8.68,8.32,8.36,8.36,"4,133,900",0.9941520467836257
"Oct 09, 2019",8.66,8.72,8.52,8.56,8.56,"2,597,400",0.9565217391304347
"Oct 08, 2019",8.60,8.79,8.47,8.55,8.55,"3,450,900",-
"Oct 07, 2019",8.56,8.82,8.51,8.74,8.74,"3,755,000",-
"Oct 04, 2019",8.42,8.62,8.29,8.59,8.59,"3,433,500",1.0174621653084983
"Oct 03, 2019",8.08,8.37,7.83,8.35,8.35,"5,394,700",0.982837528604119
"Oct 02, 2019",8.68,8.68,8.02,8.15,8.15,"8,468,300",0.9424379232505643
"Oct 01, 2019",8.90,8.98,8.73,8.74,8.74,"3,530,300",-
"Sep 30, 2019",8.81,8.92,8.51,8.86,8.86,"3,534,800",-
"Sep 27, 2019",8.95,9.12,8.72,8.79,8.79,"10,586,000",1.0079635949943118
"Sep 26, 2019",9.04,9.12,8.89,8.96,8.96,"3,190,600",0.9766666666666666
"Sep 25, 2019",9.03,9.13,8.81,9.09,9.09,"4,421,400",0.9900552486187846
"Sep 24, 2019",9.11,9.33,8.85,9.00,9.00,"6,159,500",-
"Sep 23, 2019",8.96,9.05,8.78,9.05,9.05,"4,625,600",-
"Sep 20, 2019",8.67,9.07,8.64,9.01,9.01,"7,619,500",1.0044395116537181
"Sep 19, 2019",8.70,8.79,8.56,8.68,8.68,"5,695,000",1.0112233445566778
"Sep 18, 2019",8.84,8.89,8.53,8.74,8.74,"10,230,500",0.9655172413793103
"Sep 17, 2019",8.90,9.02,8.72,8.91,8.91,"5,372,700",-
"Sep 16, 2019",8.73,9.18,8.55,8.99,8.99,"7,284,800",-
"Sep 13, 2019",9.20,9.24,8.82,8.92,8.92,"8,691,200",1.007847533632287
"Sep 12, 2019",9.44,9.59,9.13,9.20,9.20,"14,342,800",0.9867256637168142
"Sep 11, 2019",9.08,9.46,9.05,9.44,9.44,"13,023,300",-
"Sep 10, 2019",8.75,9.15,8.72,9.04,9.04,"17,427,500",-
